sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""athletes"".",1,1,2.5936939e-05,2018-01-31,athletes,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""authors and artists"".",1,1,2.3776625e-05,2018-01-31,authors and artists,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""doctors"".",1,1,3.0361562e-05,2018-01-31,doctors,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""farmers and fishermen"".",1,1,4.567705e-05,2018-01-31,farmers and fishermen,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""health and care professionals"".",1,1,2.4248897e-05,2018-01-31,health and care professionals,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""journalists"".",1,1,2.3414263e-05,2018-01-31,journalists,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""legal professionals"".",1,1,2.7690476e-05,2018-01-31,legal professionals,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""politicians and high-ranking officials"".",1,1,3.1641313e-05,2018-01-31,politicians and high-ranking officials,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""sex workers"".",1,1,2.3698842e-05,2018-01-31,sex workers,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""scientists and professors"".",1,1,2.4996438e-05,2018-01-31,scientists and professors,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""security forces"".",1,1,3.3446733e-05,2018-01-31,security forces,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""soldiers"".",1,1,2.4286639e-05,2018-01-31,soldiers,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""teachers and educators"".",1,1,2.1791937e-05,2018-01-31,teachers and educators,SZ,Germany,2018.0
23,"---  Im Hofladen der Familie Nüberlin fragen Kunden von weit her an, ob sie noch Äpfel bekommen könnten.","This sentence refers to profession as a social group, specifically ""other professions"".",1,1,8.451652e-05,2018-01-31,other professions,SZ,Germany,2018.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""athletes"".",1,1,2.3533355e-05,2021-10-15,athletes,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""authors and artists"".",1,1,2.1948757e-05,2021-10-15,authors and artists,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""doctors"".",1,1,2.2309261e-05,2021-10-15,doctors,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""farmers and fishermen"".",1,1,2.2504028e-05,2021-10-15,farmers and fishermen,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""health and care professionals"".",1,1,2.2340895e-05,2021-10-15,health and care professionals,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""journalists"".",1,1,2.1937458e-05,2021-10-15,journalists,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""legal professionals"".",1,1,2.3233075e-05,2021-10-15,legal professionals,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""politicians and high-ranking officials"".",1,1,7.436416e-05,2021-10-15,politicians and high-ranking officials,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""sex workers"".",1,1,2.1865817e-05,2021-10-15,sex workers,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""scientists and professors"".",1,1,2.2356178e-05,2021-10-15,scientists and professors,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""security forces"".",1,1,3.331609e-05,2021-10-15,security forces,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""soldiers"".",1,1,0.00019468949,2021-10-15,soldiers,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""teachers and educators"".",1,1,2.1948841e-05,2021-10-15,teachers and educators,FAZ,Germany,2021.0
27,Es folgen die Iraker und Syrer mit 73 und 67 Prozent.,"This sentence refers to profession as a social group, specifically ""other professions"".",1,1,3.42666e-05,2021-10-15,other professions,FAZ,Germany,2021.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""athletes"".",1,1,2.1951397e-05,2015-04-30,athletes,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""authors and artists"".",1,1,2.1791875e-05,2015-04-30,authors and artists,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""doctors"".",1,1,2.2594519e-05,2015-04-30,doctors,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""farmers and fishermen"".",1,1,2.1924658e-05,2015-04-30,farmers and fishermen,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""health and care professionals"".",1,1,9.926227e-05,2015-04-30,health and care professionals,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""journalists"".",1,1,2.1729576e-05,2015-04-30,journalists,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""legal professionals"".",1,1,2.434545e-05,2015-04-30,legal professionals,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""politicians and high-ranking officials"".",1,1,3.1757758e-05,2015-04-30,politicians and high-ranking officials,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""sex workers"".",1,1,2.2659598e-05,2015-04-30,sex workers,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to profession as a social group, specifically ""scientists and professors"".",1,1,2.1537422e-05,2015-04-30,scientists and professors,SZ,Germany,2015.0
