sentence_id,premise,hypothesis,nli_label,pred_label,prob_entail,date,hypothesis_label,outlet,country,year
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00037038763,1995-07-07,consumers and clients,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00029540854,1995-07-07,car drivers,Zeit,Germany,1995.0
5,Ob die Abteilung deshalb kaum zwanzig Mitglieder in ihren Reihen zählt?,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00033714206,1995-07-07,patients,Zeit,Germany,1995.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00038342315,2016-04-08,consumers and clients,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.0005903457,2016-04-08,car drivers,SZ,Germany,2016.0
6,"Piloten nutzen solche Funkfeuer, um ihre Position zu bestimmen.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.0003143936,2016-04-08,patients,SZ,Germany,2016.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00060197304,2021-10-15,consumers and clients,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.0003193348,2021-10-15,car drivers,FAZ,Germany,2021.0
8,"Die Herausgeber haben darauf verzichtet, der chronologischen Folge der Klassiker Überlegungen zur epistemologischen Begründung solcher Klassizität, zu  Kontinuitäten oder Paradigmenwechseln der kunsthistorischen Forschung an die Seite zu stellen.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00030576024,2021-10-15,patients,FAZ,Germany,2021.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00029077288,2016-09-10,consumers and clients,SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00029051295,2016-09-10,car drivers,SZ,Germany,2016.0
25,"Mit Obernosterers Landsfrau Elisabeth Baldauf, 25, bekommen auch die Neuhauser Damen eine starke neue Kraft an die Seite gestellt.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.0002830553,2016-09-10,patients,SZ,Germany,2016.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00046040994,2015-04-30,consumers and clients,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00028736514,2015-04-30,car drivers,SZ,Germany,2015.0
33,Fünf Bewohner aus der Kinderbaracke wurden später im Kinderzentrum betreut.,"This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00041453633,2015-04-30,patients,SZ,Germany,2015.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.0003558717,2017-03-11,consumers and clients,SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00037882078,2017-03-11,car drivers,SZ,Germany,2017.0
44,"Tatsächlich konnten die Feuerwehrleute, die vom Hauseigentümer alarmiert worden waren, in dessen Garten sich der Tank befand, durch Messungen rasch feststellen, dass kein Gas austrat.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.0003212524,2017-03-11,patients,SZ,Germany,2017.0
65,"Um den aus einer Studenten-Plattform im Internet hervorgegangenen Betrieb am Laufen zu halten, nahm der Konzern Flöthers Bericht zufolge bei Banken und anderen Firmen eine ,,Vielzahl von Krediten' auf.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.003199936,2016-12-15,consumers and clients,SZ,Germany,2016.0
65,"Um den aus einer Studenten-Plattform im Internet hervorgegangenen Betrieb am Laufen zu halten, nahm der Konzern Flöthers Bericht zufolge bei Banken und anderen Firmen eine ,,Vielzahl von Krediten' auf.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00030922328,2016-12-15,car drivers,SZ,Germany,2016.0
65,"Um den aus einer Studenten-Plattform im Internet hervorgegangenen Betrieb am Laufen zu halten, nahm der Konzern Flöthers Bericht zufolge bei Banken und anderen Firmen eine ,,Vielzahl von Krediten' auf.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00030991744,2016-12-15,patients,SZ,Germany,2016.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00040465582,2018-03-12,consumers and clients,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00031374113,2018-03-12,car drivers,SZ,Germany,2018.0
67,"2008 fassten die Rentner den Entschluss, eine Wohngemeinschaft im Alter zu gründen.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00037266753,2018-03-12,patients,SZ,Germany,2018.0
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00042109215,2023-08-19,consumers and clients,Spiegel,Germany,2023.0
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00032140283,2023-08-19,car drivers,Spiegel,Germany,2023.0
82,"Hinter ihr liegt eine Woche, in der sie mit ihrem Vorstoß für strengere Regeln bei der Abschiebung von Migranten die Schlagzeilen bestimmt hat.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00030533032,2023-08-19,patients,Spiegel,Germany,2023.0
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00031974146,2021-10-15,consumers and clients,FAZ,Germany,2021.0
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00029107134,2021-10-15,car drivers,FAZ,Germany,2021.0
92,"Er rechnet aber zugleich voller Wut  und mit großer Wortgewalt mit dem islamischen Milieu ab, in dem er als Sohn palästinensischer Einwanderer aufwuchs.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.0002954336,2021-10-15,patients,FAZ,Germany,2021.0
96,"Auch heute noch findet sich bei einem Teil der Politiker und Publizisten Polens ein ausgesprochenes Anspruchsdenken gegenüber dem Westen, bei dem enttäuschte Erwartungen schnell in Anklagen umschlagen: Deutschland vergesse über den Problemen mit den neuen Bundesländern die Nachbarn, Bonn paktiere (wieder) mit Moskau über Warschau hinweg, Brüssel schirme die westeuropäische Wohlstandsfestung vor der Konkurrenz aus den östlichen Billiglohnländern ab.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00035430762,1995-07-07,consumers and clients,Zeit,Germany,1995.0
96,"Auch heute noch findet sich bei einem Teil der Politiker und Publizisten Polens ein ausgesprochenes Anspruchsdenken gegenüber dem Westen, bei dem enttäuschte Erwartungen schnell in Anklagen umschlagen: Deutschland vergesse über den Problemen mit den neuen Bundesländern die Nachbarn, Bonn paktiere (wieder) mit Moskau über Warschau hinweg, Brüssel schirme die westeuropäische Wohlstandsfestung vor der Konkurrenz aus den östlichen Billiglohnländern ab.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.00032711742,1995-07-07,car drivers,Zeit,Germany,1995.0
96,"Auch heute noch findet sich bei einem Teil der Politiker und Publizisten Polens ein ausgesprochenes Anspruchsdenken gegenüber dem Westen, bei dem enttäuschte Erwartungen schnell in Anklagen umschlagen: Deutschland vergesse über den Problemen mit den neuen Bundesländern die Nachbarn, Bonn paktiere (wieder) mit Moskau über Warschau hinweg, Brüssel schirme die westeuropäische Wohlstandsfestung vor der Konkurrenz aus den östlichen Billiglohnländern ab.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00030872604,1995-07-07,patients,Zeit,Germany,1995.0
98,"Das führt nun dazu, dass die jüngsten Abschlüsse für den öffentlichen Dienst und die Metall- und Elektroindustrie diesmal noch nicht  einfließen; in beiden Fällen steht die Auszahlung erst nach dem Mindestlohn-Stichtag 30.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00059757964,2021-10-15,consumers and clients,FAZ,Germany,2021.0
98,"Das führt nun dazu, dass die jüngsten Abschlüsse für den öffentlichen Dienst und die Metall- und Elektroindustrie diesmal noch nicht  einfließen; in beiden Fällen steht die Auszahlung erst nach dem Mindestlohn-Stichtag 30.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.0003538931,2021-10-15,car drivers,FAZ,Germany,2021.0
98,"Das führt nun dazu, dass die jüngsten Abschlüsse für den öffentlichen Dienst und die Metall- und Elektroindustrie diesmal noch nicht  einfließen; in beiden Fällen steht die Auszahlung erst nach dem Mindestlohn-Stichtag 30.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.0003175887,2021-10-15,patients,FAZ,Germany,2021.0
105,",,Es sind unsere Wohnungen und wir vergeben die auch', erläuterte Bürgermeisterin Anita Meinelt (CSU).","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00036067615,2017-05-10,consumers and clients,SZ,Germany,2017.0
105,",,Es sind unsere Wohnungen und wir vergeben die auch', erläuterte Bürgermeisterin Anita Meinelt (CSU).","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.0003136942,2017-05-10,car drivers,SZ,Germany,2017.0
105,",,Es sind unsere Wohnungen und wir vergeben die auch', erläuterte Bürgermeisterin Anita Meinelt (CSU).","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.00030454012,2017-05-10,patients,SZ,Germany,2017.0
106,"Dass sich daran etwas ändert, verhindern Großklubs wie der FC Bayern.---Möglich wäre auch die Abschaffung der 50+1-Regel.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",1,1,0.00033956848,2023-08-19,consumers and clients,Spiegel,Germany,2023.0
106,"Dass sich daran etwas ändert, verhindern Großklubs wie der FC Bayern.---Möglich wäre auch die Abschaffung der 50+1-Regel.","This sentence refers to social roles and behavior as a social group, specifically ""car drivers"".",1,1,0.0003054893,2023-08-19,car drivers,Spiegel,Germany,2023.0
106,"Dass sich daran etwas ändert, verhindern Großklubs wie der FC Bayern.---Möglich wäre auch die Abschaffung der 50+1-Regel.","This sentence refers to social roles and behavior as a social group, specifically ""patients"".",1,1,0.0002779369,2023-08-19,patients,Spiegel,Germany,2023.0
109,"Mehrfach betonte  Sewing, wie wichtig für die Bank der mobile Zugang zu ihren Kunden sei.","This sentence refers to social roles and behavior as a social group, specifically ""consumers and clients"".",0,0,0.9614215,2021-10-15,consumers and clients,FAZ,Germany,2021.0
